goldens,generated_text
"This post shows causes of depression related to medication. Reasoning: The post mentions the poster's feelings of wanting to die and their concern for their mother's thoughts. It also mentions that they don't know how to help themselves. The mention of weed as a possible solution suggests that the poster may be seeking some form of self-medication to cope with their mental state. Therefore, the assigned label for this post is Medication.","

The post shows symptoms of depression related to hopelessness and helplessness. The author feels hopeless and helpless in their ability to help their mom and themselves. They also express frustration and anger through the use of profanity and humor."
"This post shows causes of depression related to alienation. Reasoning: The post displays a clear sense of isolation and loneliness. The poster mentions spending every New Year's Eve with their parents for the past 30 years and feeling tired of their current situation. They express a lack of true friends, romantic relationships, and meaningful accomplishments in their life. They also mention feeling constantly accompanied by their father and express a desire to end their suffering through suicide. These feelings of isolation, lack of social connections, and despair suggest that the cause of their mental disorders is rooted in a sense of alienation.",
"This post shows causes of depression related to relationship. Reasoning: The post mentions feelings of insecurity, a lack of self-worth, and a sense of loneliness and isolation. The poster describes themselves as a ""loser"" and a ""nobody"" who never gets noticed by others, indicating a lack of positive relationships and social connection. They also express a desire to not live anymore, which suggests that their mental disorders may be influenced by a lack of meaningful relationships and social support.","

The post shows symptoms of depression caused by social isolation and low self-esteem. The author feels lonely, isolated, and has low self-esteem. They also feel that they are not noticed by others and that they mess up constantly. These symptoms are all consistent with depression."
"This post shows causes of depression related to jobs and career. Reasoning: The post mentions feeling unhappy and unfulfilled in their job, specifically mentioning the lack of gratitude and feeling stuck in a cycle of negative thoughts. The poster also expresses a sense of hopelessness about their ability to survive financially and take care of responsibilities as an adult. These thoughts and feelings are directly related to their job and career, indicating that this is the cause of their mental disorders.",
"This post shows causes of depression related to jobs and career. Reasoning: The post mentions feeling homesick in their university accommodation and not having made any real friends, indicating a sense of alienation and loneliness. They also express feelings of mild depression and dreading going to work, suggesting a dissatisfaction with their current job or career path. The post mentions procrastination and self-criticism, which can be indicative of job-related stress and dissatisfaction. The desire to be surrounded by family and like-minded individuals further supports the idea that job and career issues are contributing to the mental disorders described in the post.",
"This post shows causes of depression related to relationship. Reasoning: The post describes the poster's feelings of loneliness and isolation, as well as their desire for relationships and connections with others. They mention not having a father figure in their life, a move to a new country, lack of education, and feeling neglected by their stepfather. These factors contribute to a sense of alienation and difficulty forming relationships. The post also mentions seeking out opportunities to meet people but being unsuccessful, further highlighting the impact of their lack of relationships on their mental well-being. Therefore, the assigned label for the cause of mental disorders in this post is relationship.",
"This post shows causes of depression related to alienation. Reasoning: The post suggests that the poster is feeling disconnected and disconnected from others and also expresses a sense of dissatisfaction with themselves and their abilities. They mention being tired of being lazy, not being good at drawing, and hating themselves. These feelings of isolation and self-doubt indicate a sense of alienation, as the poster feels disconnected from others and lacks a sense of self-worth.","

**Answer:** The post does not show any cause of depression, therefore I cannot answer this question."
"This post shows no causes of depression. Reasoning: The post does not provide any information about the poster's experiences with bias, abuse, jobs and career, medication, alienation, or relationships. It simply asks if anyone else experiences anger when they are upset.","

The post does not show any cause of depression, therefore I cannot answer this question."
"This post shows causes of depression related to jobs and career. Reasoning: The post mentions a sense of second-guessing, comparing oneself to others, and feelings of inadequacy in regards to their achievements, motivations, and careers. The poster also mentions feeling ashamed and jealous of their friends' happiness and enjoyment. This suggests that the cause of their mental disorders may be related to job and career-related stress. They feel isolated and alone in their feelings and are unsure about their future, indicating that their job or career may be contributing to their distress. The mention of meditation and exercise as coping mechanisms suggests that they are trying to manage their mental health in the face of career-related stress.","

**Answer:**

The post shows symptoms of depression related to feelings of inadequacy, low self-esteem, and social isolation. The user feels ashamed of their feelings and feels isolated and alone in their struggles. They also have difficulty finding motivation to achieve their goals and feel that their accomplishments are always overshadowed by thoughts of self-doubt."
"This post shows no causes of depression. Reasoning: The post does not suggest that the poster has experienced bias or abuse, job-related stress, medication-related side effects, relationship issues, or a sense of alienation from others as contributing factors to their behavior.",
"This post shows causes of depression related to medication. Reasoning: The post mentions that the individual's friend has been experiencing a depression spiral and has sought help from psychologists and psychiatrists, who have suggested medication as a form of treatment. The friend, however, has refused to take medication properly and has experienced negative side effects. This indicates that the mental disorder in question may be related to medication or the individual's resistance to taking medication. The post also mentions the friend's panic attacks, inability to work or remember things consistently, and thoughts of self-harm, which further suggest that medication may be necessary to manage their symptoms and improve their mental well-being.",
"This post shows causes of depression related to medication. Reasoning: The post mentions experiencing psychosis and the poster's reluctance to take medication. They also mention difficulties with sleep due to hallucinations, indicating that medication may be necessary to manage these symptoms.","

The post shows symptoms of depression such as sadness, hopelessness, and insomnia. However, the text does not describe any cause of depression, therefore I cannot answer this question."
"This post shows no causes of depression. Reasoning: The post does not mention any specific mental disorders or symptoms that would indicate a cause for their mental health concerns. They express a general curiosity about other people's experiences with anti-depressants and their hesitations about taking medication. Without further information about their mental health history or current symptoms, it is not possible to assign a specific cause to their concerns.","

The post does not describe the cause of depression, therefore I cannot answer this question."
"This post shows causes of depression related to medication. Reasoning: The post describes a past suicide attempt and self-harm, indicating a severe mental health condition. The mention of over 80 stitches suggests that medical intervention was necessary to treat the physical wounds. The poster's gratitude towards others for their support and the mention of medication in the response indicate that medication is likely a significant factor in managing their mental health.",
"This post shows causes of depression related to alienation. Reasoning: The post suggests that the poster is feeling disconnected and disengaged from therapy, as they question whether it is actually helping them or if they are refusing help. This sense of alienation from therapy and a lack of belief in its effectiveness may be contributing to the mental health issues that the poster is experiencing.","

The post shows symptoms of depression, but does not explicitly state the cause of the depression. Therefore I cannot answer this question."
"This post shows causes of depression related to bias or abuse. Reasoning: The post mentions a history of self-harm thoughts, a breakdown, and feelings of hating life and wanting to die. The poster also mentions their sister's insensitive reaction to their emotional turmoil and their mother's inappropriate response by pretending to slit her wrists. These experiences indicate a potential history of abuse and emotional trauma within the family, which can contribute to the development of mental disorders.",
"This post shows causes of depression related to alienation. Reasoning: The post describes a sense of isolation and being trapped in depression. The poster uses phrases like ""you can't leave the dreams of who you used to be"" and ""Depression is a cloud, it's always hovering over you."" These statements suggest that the poster feels disconnected from others and is experiencing a sense of alienation."," The post does not provide any information about the cause of depression, therefore I cannot answer this question."
"This post shows no causes of depression. Reasoning: The post does not suggest that the poster has experienced bias or abuse, job-related stress, medication-related side effects, relationship issues, or a sense of alienation from others as contributing factors to their behavior. The post simply asks if others have found that smoking occasional weed helps with their symptoms long term, without providing any additional information or context.","

The post shows a cause of depression that is not present in the text, therefore I cannot answer the question."
"This post shows causes of depression related to relationship. Reasoning: The post mentions feeling down after spending time with family and friends and seeing their relationships, which suggests that the poster is feeling a sense of loneliness and longing for a romantic relationship. They also mention trying to alleviate their negative emotions by drinking, which can be a coping mechanism for relationship-related stress. The post indicates a desire for advice on how to improve their life, possibly in the context of finding a romantic partner or improving relationships in general.","

The post shows symptoms of depression related to social isolation and loneliness. The user feels alone and isolated after spending time with family and friends, and this has brought them down. They also mention feeling lonely after being a DD and leaving Discord with their buddies. Additionally, the user's difficulty drinking alcohol and their inability to find solace in talking to someone about their problems further highlight their feelings of hopelessness and despair."
"This post shows causes of depression related to alienation. Reasoning: The post suggests that the poster is experiencing feelings of isolation and disconnection, as they express a desire to do something but also state that they won't do it. This conflicting thought pattern implies a sense of alienation, as they may feel misunderstood or unsupported by others. This sense of alienation could be contributing to the poster's mental state and the desire to engage in harmful behavior.","

The answer is: The post shows the cause of depression in the user's feeling of wanting to do something but not being able to. This feeling is often associated with depression.

This post shows the cause of depression in the user's feeling of wanting to do something but not being able. This feeling is often associated with depression.

The post shows the cause of depression in the user's feeling of hopelessness. This feeling is often associated with depression.

The post shows the cause of depression in the user's feeling of guilt. This feeling is often associated with depression.

The post shows the cause of depression in the user's feeling of shame. This feeling is often associated with depression.

The correct answer is: The post shows the cause of depression in the user's feeling of wanting to do something but not being able. This feeling is often associated with depression.

The post shows the cause of depression in the user's feeling of wanting to do something but not being able. This feeling is often associated with depression."
"This post shows no causes of depression. Reasoning: The post does not provide any information about bias or abuse, job-related stress, medication-related side effects, relationship issues, or a sense of alienation from others as contributing factors to the poster's current state. The mention of an acid trip and wanting to die suggests that the cause of the mental distress may be related to the effects of the drug or the person's current state of mind while under the influence of the drug.",
"This post shows causes of depression related to relationship. Reasoning: The post mentions being in a romantic relationship and feeling devastated after the other person expressed that their feelings were not enough. This rejection and loss of a romantic connection is likely causing the poster's mental health to deteriorate. Therefore, the cause of the mental disorder in this post is related to the relationship.","

The post shows symptoms of depression related to loss of love and relationship, specifically the feeling of losing a relationship and the impact on mental health and sanity."
This post shows causes of depression related to medication. Reasoning: The post explicitly mentions running out of their medication and experiencing unusual symptoms as a result. They are seeking advice and clarification on whether these symptoms are related to the sudden stoppage of their medication. This clearly suggests that the cause of their mental disorders is related to their medication.,"

The text does not describe the cause of depression, therefore I cannot answer this question."
"This post shows no causes of depression. Reasoning: The post does not suggest that the poster has experienced bias or abuse, job-related stress, medication-related side effects, relationship issues, or a sense of alienation from others as contributing factors to their behavior. The content of the post is more general and does not provide specific information about potential causes of their mental disorders.","

The post shows symptoms of depression related to feelings of hopelessness and helplessness. The author feels like their efforts to fight are futile and that they are being pushed back further and further with each push. This feeling of hopelessness and helplessness is a common symptom of depression."
"This post shows causes of depression related to alienation. Reasoning: The post expresses a sense of being stuck and invisible, with no changes occurring in the poster's life. They feel like they are in a repetitive cycle and do not anticipate any exciting or positive changes in the future. This sense of being trapped and unable to break free from the same people, places, and situations indicates a feeling of alienation and disconnection from the world around them. This feeling of being stuck and lacking fulfillment is likely contributing to the mental disorders mentioned in the post.",
